0.20000000298023224,0.5002999901771545,0.0,0.4990215301513672
0.20000001788139343,0.5005999803543091,0.0,0.5009784698486328
0.20000003278255463,0.5008999705314636,0.0,0.5009784698486328
0.20000004768371582,0.5011999607086182,0.0,0.5009784698486328
0.20000006258487701,0.5014999508857727,0.0,0.5009784698486328
0.2000000923871994,0.5017999410629272,0.0,0.5009784698486328
0.2000001221895218,0.5020999312400818,0.0,0.5009784698486328
0.20000015199184418,0.5023999214172363,0.0,0.5029354095458984
0.20000018179416656,0.5026999115943909,0.0,0.5029354095458984
0.20000022649765015,0.5029999017715454,0.0,0.5029354095458984
0.20000027120113373,0.5032998919487,0.0,0.5029354095458984
0.2000003159046173,0.5035998821258545,0.0,0.5029354095458984
0.20000037550926208,0.503899872303009,0.0,0.5029354095458984
0.20000043511390686,0.5041998624801636,0.0,0.5029354095458984
0.20000049471855164,0.5044998526573181,0.0,0.5048923492431641
0.2000005543231964,0.5047998428344727,0.0,0.5048923492431641
0.20000062882900238,0.5050998330116272,0.0,0.5048923492431641
0.20000070333480835,0.5053998231887817,0.0,0.5048923492431641
0.20000077784061432,0.5056998133659363,0.0,0.5048923492431641
0.2000008523464203,0.5059998035430908,0.0,0.5048923492431641
0.20000094175338745,0.5062997937202454,0.0,0.5068492889404297
0.20000103116035461,0.5065997838973999,0.0,0.5068492889404297
0.20000112056732178,0.5068997740745544,0.0,0.5068492889404297
0.20000122487545013,0.507199764251709,0.0,0.5068492889404297
0.2000013291835785,0.5074997544288635,0.0,0.5068492889404297
0.20000143349170685,0.5077997446060181,0.0,0.5068492889404297
0.2000015377998352,0.5080997347831726,0.0,0.5068492889404297
0.20000165700912476,0.5083997249603271,0.0,0.5088062882423401
0.2000017762184143,0.5086997151374817,0.0,0.5088062882423401
0.20000189542770386,0.5089997053146362,0.0,0.5088062882423401
0.2000020146369934,0.5092996954917908,0.0,0.5088062882423401
0.20000214874744415,0.5095996856689453,0.0,0.5088062882423401
0.2000022828578949,0.5098996758460999,0.0,0.5088062882423401
0.20000241696834564,0.5101996660232544,0.0,0.5107632279396057
0.20000256597995758,0.5104996562004089,0.0,0.5107632279396057
0.20000271499156952,0.5107996463775635,0.0,0.5107632279396057
0.20000286400318146,0.511099636554718,0.0,0.5107632279396057
0.2000030130147934,0.5113996267318726,0.0,0.5107632279396057
0.20000317692756653,0.5116996169090271,0.0,0.5107632279396057
0.20000334084033966,0.5119996070861816,0.0,0.5107632279396057
0.2000035047531128,0.5122995972633362,0.0,0.5127201676368713
